	iv	http://dbpedia.org/ontology/spouse	christian iv of denmark	1	christian <adj> of denmark	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0033472372418765126	5.1495957567330964E-5	5.1495957567330964E-5	iv	0.08695652173913049	0	0	2	0.15886175218462917
	ii	http://dbpedia.org/ontology/spouse	james ii of england	2	james <adj> of england	NNP NNP IN NNP	NNP <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012101550028322777	1.0299191513466193E-4	1.0299191513466193E-4	ii	0.10526315789473684	0	0	2	0.15886175218462917
	roman	http://dbpedia.org/ontology/spouse	matthias, holy roman emperor	1	matthias, holy <adj> emperor	NNP , JJ JJ NN	NNP , NNP <adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0026777897935012103	5.1495957567330964E-5	5.1495957567330964E-5	man	0.1785714285714286	0	0	3	0.15886175218462917
	roman	http://dbpedia.org/ontology/spouse	sigismund, holy roman emperor	2	sigismund, holy <adj> emperor	NNP , JJ JJ NN	NNP , NNP <adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0026777897935012103	1.0299191513466193E-4	1.0299191513466193E-4	man	0.1724137931034483	0	0	3	0.15886175218462917
	rose	http://dbpedia.org/ontology/spouse	rose edith kelly	1	<adj> edith kelly	NNP NNP NNP	<adj> NNP NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0010299191513466193	5.1495957567330964E-5	5.1495957567330964E-5	ose	0.25	1	0	1	0.15886175218462917
	i	http://dbpedia.org/ontology/spouse	frederick i of denmark	2	freder<adj>ck <adj> of denmark	NNP NNP IN NNP	NN <adj> NN <adj> IN NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.012307533858592101	1.0299191513466193E-4	1.0299191513466193E-4	i	0.045454545454545414	0	0	2	0.15886175218462917
	jean	http://dbpedia.org/ontology/spouse	jean stafford	2	<adj> stafford	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0022658221329625626	1.0299191513466193E-4	1.0299191513466193E-4	ean	0.3076923076923077	1	0	1	0.15886175218462917
	iii	http://dbpedia.org/ontology/spouse	andronikos iii palaiologos	1	andronikos <adj> palaiologos	NNP NNP NNPS	NNP <adj> NNPS	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.006282506823214378	5.1495957567330964E-5	5.1495957567330964E-5	iii	0.11538461538461542	0	0	2	0.15886175218462917
	caroline	http://dbpedia.org/ontology/spouse	caroline gordon	1	<adj> gordon	NNP NNP	<adj> NNP	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	0.0027292857510685413	5.1495957567330964E-5	5.1495957567330964E-5	ine	0.5333333333333333	1	0	1	0.15886175218462917
	old	http://dbpedia.org/ontology/spouse	emund the old	1	emund the <adj>	VB DT JJ	VB DT <adj>	0.15886175218462917	3.9824771007566706E-4	0.002583979328165375	3.089757454039858E-4	5.1495957567330964E-5	5.1495957567330964E-5	old	0.23076923076923073	0	1	3	0.15886175218462917
