	taut	http://dbpedia.org/ontology/symbol	taut	1	<adj>	JJ	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	aut	1.0	1	1	1	0.011774842044801838
	cat	http://dbpedia.org/ontology/symbol	cat	1	<adj>	NNP	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	0.005526388505111909	cat	1.0	1	1	1	0.011774842044801838
	major	http://dbpedia.org/ontology/symbol	major sperm protein, msp	1	<adj> sperm protein, msp	JJ NN NN , NNP	<adj> NN NN , NNP	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	jor	0.20833333333333337	1	0	1	0.011774842044801838
	ben	http://dbpedia.org/ontology/symbol	ben	1	<adj>	NNP	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	ben	1.0	1	1	1	0.011774842044801838
	set	http://dbpedia.org/ontology/symbol	set	1	<adj>	NN	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	0.0016579165515335729	set	1.0	1	1	1	0.011774842044801838
	dishevelled	http://dbpedia.org/ontology/symbol	dishevelled	1	<adj>	JJ	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	led	1.0	1	1	1	0.011774842044801838
	motor	http://dbpedia.org/ontology/symbol	kinesin motor domain	1	kinesin <adj> domain	NNP NNP NN	NN <adj> NN	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	tor	0.25	0	0	2	0.011774842044801838
	pent	http://dbpedia.org/ontology/symbol	pent	1	<adj>	NN	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	8.289582757667864E-4	ent	1.0	1	1	1	0.011774842044801838
	star	http://dbpedia.org/ontology/symbol	star	1	<adj>	NNP	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	0.0011052777010223818	tar	1.0	1	1	1	0.011774842044801838
	d	http://dbpedia.org/ontology/symbol	fel d i, ag4, allergen cat-1	1	fel <adj> i, ag4, allergen cat-1	NN NN PRP , NN , NN NN	NNP <adj> PRP , NN , NN NN	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	d	0.0357142857142857	0	0	2	0.011774842044801838
	parathyroid	http://dbpedia.org/ontology/symbol	parathyroid	1	<adj>	JJ	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	oid	1.0	1	1	1	0.011774842044801838
	mental	http://dbpedia.org/ontology/symbol	mental	1	<adj>	JJ	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	tal	1.0	1	1	1	0.011774842044801838
	arid	http://dbpedia.org/ontology/symbol	arid	1	<adj>	NNP	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	rid	1.0	1	1	1	0.011774842044801838
	41	http://dbpedia.org/ontology/symbol	egg laying defective protein 41	1	egg laying defective protein <adj>	NN VBG JJ NN CD	NN VBG JJ NN <adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	41	0.06451612903225812	0	1	5	0.011774842044801838
	7	http://dbpedia.org/ontology/symbol	f-box and wd-40 domain-containing protein 7	1	f-box and wd-40 domain-containing protein <adj>	NN CC NN JJ NN CD	NN CC NN JJ NN <adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	7	0.023255813953488413	0	1	6	0.011774842044801838
	10	http://dbpedia.org/ontology/symbol	suppressor/enhancer of lin-12 protein 10	1	suppressor/enhancer of lin-12 protein <adj>	NN IN NN NN CD	NN IN NN NN <adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	10	0.050000000000000044	0	1	5	0.011774842044801838
	4	http://dbpedia.org/ontology/symbol	cell division control protein 4	1	cell division control protein <adj>	NN NN NN NN CD	NN NN NN NN <adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	4	0.032258064516129004	0	1	5	0.011774842044801838
	para	http://dbpedia.org/ontology/symbol	para	1	<adj>	NNP	<adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	0.0013815971262779773	ara	1.0	1	1	1	0.011774842044801838
	ftm	http://dbpedia.org/ontology/symbol	nphp8, kiaa1005, cors3, jbts7, mks5, ftm	1	nphp8, kiaa1005, cors3, jbts7, mks5, <adj>	NN , NN , NN , NN , NN , NNP	NN , NN , NN , NN , NN , <adj>	0.011774842044801838	0.0625	0.058823529411764705	2.7631942525559546E-4	2.7631942525559546E-4	2.7631942525559546E-4	ftm	0.07499999999999996	0	1	6	0.011774842044801838
