	1.0	http://dbpedia.org/ontology/elevation	1.0	105	<adj>	CD	<adj>	3.876720294630742E-4	1.0	1.0	0.0021531394824262804	0.0021531394824262804	0.060308411598244675	1.0	1.0	1	1	1	3.876720294630742E-4
	2.0	http://dbpedia.org/ontology/elevation	2.0	119	<adj>	CD	<adj>	3.876720294630742E-4	1.0	1.0	0.002440224746749785	0.002440224746749785	0.06955665832752328	2.0	1.0	1	1	1	3.876720294630742E-4
