	12	12 may 1919	12 May 1919	http://dbpedia.org/ontology/time
	9	9 june 1940	9 June 1940	http://dbpedia.org/ontology/time
	15	15 cet	15 CET	http://dbpedia.org/ontology/time
	est	20:00 est	20:00 EST	http://dbpedia.org/ontology/time
	or	or 19:00utc\u22123	or 19:00UTC\u22123(ARG)	http://dbpedia.org/ontology/time
	est	19:00 est	19:00 EST	http://dbpedia.org/ontology/time
	or	or 20:00utc\u22125	or 20:00UTC\u22125(COL)	http://dbpedia.org/ontology/time
	round	1st round	1st Round	http://dbpedia.org/ontology/time
	est	16:00 est	16:00 EST	http://dbpedia.org/ontology/time
	4	4 pm edt	4 pm EDT	http://dbpedia.org/ontology/time
	p.m.	2 p.m.	2 p.m.	http://dbpedia.org/ontology/time
	first	first leg	First Leg	http://dbpedia.org/ontology/time
	15	15 cet	15 CET	http://dbpedia.org/ontology/time
	6	july 6	July 6, 2005	http://dbpedia.org/ontology/time
	est	18:00 est	18:00 EST	http://dbpedia.org/ontology/time
	p.m.	12:50 p.m.	12:50 p.m. (PDT)	http://dbpedia.org/ontology/time
	16	16 h 00	16 h 00	http://dbpedia.org/ontology/time
	5	5 pm bdt	5 PM BDT	http://dbpedia.org/ontology/time
	est	18:15 est	18:15 EST	http://dbpedia.org/ontology/time
	p.m.	12:50 p.m.	12:50 p.m. (PDT)	http://dbpedia.org/ontology/time
