	jean	pierre jean george cabanis	http://dbpedia.org/resource/Pierre_Jean_George_Cabanis	http://dbpedia.org/ontology/influencedBy
	flight	claude flight	http://dbpedia.org/resource/Claude_Flight	http://dbpedia.org/ontology/influencedBy
	gu	gu jiegang	http://dbpedia.org/resource/Gu_Jiegang	http://dbpedia.org/ontology/influencedBy
	spruce	richard spruce	http://dbpedia.org/resource/Richard_Spruce	http://dbpedia.org/ontology/influencedBy
	max	max stirner	http://dbpedia.org/resource/Max_Stirner	http://dbpedia.org/ontology/influencedBy
	lean	david lean	http://dbpedia.org/resource/David_Lean	http://dbpedia.org/ontology/influencedBy
	frank	frank chin	http://dbpedia.org/resource/Frank_Chin	http://dbpedia.org/ontology/influencedBy
	immaculate	immaculate heart college	http://dbpedia.org/resource/Immaculate_Heart_College	http://dbpedia.org/ontology/influencedBy
	bok	sissela bok	http://dbpedia.org/resource/Sissela_Bok	http://dbpedia.org/ontology/influencedBy
	west	cornel west	http://dbpedia.org/resource/Cornel_West	http://dbpedia.org/ontology/influencedBy
	jean	jean anouilh	http://dbpedia.org/resource/Jean_Anouilh	http://dbpedia.org/ontology/influencedBy
	rosen	sherwin rosen	http://dbpedia.org/resource/Sherwin_Rosen	http://dbpedia.org/ontology/influencedBy
	lee	lee ross	http://dbpedia.org/resource/Lee_Ross	http://dbpedia.org/ontology/influencedBy
	norman	norman mailer	http://dbpedia.org/resource/Norman_Mailer	http://dbpedia.org/ontology/influencedBy
	frank	frank chin	http://dbpedia.org/resource/Frank_Chin	http://dbpedia.org/ontology/influencedBy
	forth	forth	http://dbpedia.org/resource/Forth_(programming_language)	http://dbpedia.org/ontology/influencedBy
	elder	sri ts venkannaiah - his father's elder brother	http://dbpedia.org/resource/Sri_TS_Venkannaiah_-_His_father's_elder_brother	http://dbpedia.org/ontology/influencedBy
	wood	tom wood	http://dbpedia.org/resource/Tom_Wood_(photographer)	http://dbpedia.org/ontology/influencedBy
	friendly	henry friendly	http://dbpedia.org/resource/Henry_Friendly	http://dbpedia.org/ontology/influencedBy
	abram	abram arkhipov	http://dbpedia.org/resource/Abram_Arkhipov	http://dbpedia.org/ontology/influencedBy
