	wan	wan azizah wan ismail	http://dbpedia.org/resource/Wan_Azizah_Wan_Ismail	http://dbpedia.org/ontology/secondLeader
	julian	julian fraser	http://dbpedia.org/resource/Julian_Fraser	http://dbpedia.org/ontology/secondLeader
	tony	tony abbott	http://dbpedia.org/resource/Tony_Abbott	http://dbpedia.org/ontology/secondLeader
	i	daniel persson i t\u00e4llberg	http://dbpedia.org/resource/Daniel_Persson_i_T\u00E4llberg	http://dbpedia.org/ontology/secondLeader
	christian	peter christian knudsen	http://dbpedia.org/resource/Peter_Christian_Knudsen	http://dbpedia.org/ontology/secondLeader
	reddy	kotla vijaya bhaskara reddy	http://dbpedia.org/resource/Kotla_Vijaya_Bhaskara_Reddy	http://dbpedia.org/ontology/secondLeader
	luke	luke foley	http://dbpedia.org/resource/Luke_Foley	http://dbpedia.org/ontology/secondLeader
	christian	christian holtermann knudsen	http://dbpedia.org/resource/Christian_Holtermann_Knudsen	http://dbpedia.org/ontology/secondLeader
	tony	tony blair	http://dbpedia.org/resource/Tony_Blair	http://dbpedia.org/ontology/secondLeader
	roddy	roddy mccuish	http://dbpedia.org/resource/Roddy_McCuish	http://dbpedia.org/ontology/secondLeader
	major	major james coldwell	http://dbpedia.org/resource/Major_James_Coldwell	http://dbpedia.org/ontology/secondLeader
	jean	jean charest	http://dbpedia.org/resource/Jean_Charest	http://dbpedia.org/ontology/secondLeader
	christian	christian levrat	http://dbpedia.org/resource/Christian_Levrat	http://dbpedia.org/ontology/secondLeader
	tudor	frank tudor	http://dbpedia.org/resource/Frank_Tudor	http://dbpedia.org/ontology/secondLeader
	tudor	frank tudor	http://dbpedia.org/resource/Frank_Tudor	http://dbpedia.org/ontology/secondLeader
	jean	jean charest	http://dbpedia.org/resource/Jean_Charest	http://dbpedia.org/ontology/secondLeader
	adrian	adrian dix	http://dbpedia.org/resource/Adrian_Dix	http://dbpedia.org/ontology/secondLeader
	major	john major	http://dbpedia.org/resource/John_Major	http://dbpedia.org/ontology/secondLeader
	ould	messaoud ould boulkheir	http://dbpedia.org/resource/Messaoud_Ould_Boulkheir	http://dbpedia.org/ontology/secondLeader
	bush	mckeeva bush	http://dbpedia.org/resource/McKeeva_Bush	http://dbpedia.org/ontology/secondLeader
