	west	west bahnaric languages	http://dbpedia.org/resource/West_Bahnaric_languages	http://dbpedia.org/ontology/languageFamily
	chinese	mandarin chinese	http://dbpedia.org/resource/Mandarin_Chinese	http://dbpedia.org/ontology/languageFamily
	west	west bomberai languages	http://dbpedia.org/resource/West_Bomberai_languages	http://dbpedia.org/ontology/languageFamily
	sindhi	sindhi languages	http://dbpedia.org/resource/Sindhi_languages	http://dbpedia.org/ontology/languageFamily
	southern	southern kaduna	http://dbpedia.org/resource/Southern_Kaduna	http://dbpedia.org/ontology/languageFamily
	sorbian	sorbian languages	http://dbpedia.org/resource/Sorbian_languages	http://dbpedia.org/ontology/languageFamily
	albanian	tosk albanian	http://dbpedia.org/resource/Tosk_Albanian	http://dbpedia.org/ontology/languageFamily
	berber	berber languages	http://dbpedia.org/resource/Berber_languages	http://dbpedia.org/ontology/languageFamily
	peruvian	lowland peruvian quechua	http://dbpedia.org/resource/Lowland_Peruvian_Quechua	http://dbpedia.org/ontology/languageFamily
	central	central luzon languages	http://dbpedia.org/resource/Central_Luzon_languages	http://dbpedia.org/ontology/languageFamily
	creole	portuguese-based creole languages	http://dbpedia.org/resource/Portuguese-based_creole_languages	http://dbpedia.org/ontology/languageFamily
	min	leizhou min	http://dbpedia.org/resource/Leizhou_Min	http://dbpedia.org/ontology/languageFamily
	semitic	northwest semitic languages	http://dbpedia.org/resource/Northwest_Semitic_languages	http://dbpedia.org/ontology/languageFamily
	danish	danish language	http://dbpedia.org/resource/Danish_language	http://dbpedia.org/ontology/languageFamily
	east	east strickland languages	http://dbpedia.org/resource/East_Strickland_languages	http://dbpedia.org/ontology/languageFamily
	upper	upper arrernte language	http://dbpedia.org/resource/Upper_Arrernte_language	http://dbpedia.org/ontology/languageFamily
	scots	scots language	http://dbpedia.org/resource/Scots_language	http://dbpedia.org/ontology/languageFamily
	kamchatkan	kamchatkan languages	http://dbpedia.org/resource/Kamchatkan_languages	http://dbpedia.org/ontology/languageFamily
	romance	iberian romance languages	http://dbpedia.org/resource/Iberian_Romance_languages	http://dbpedia.org/ontology/languageFamily
	athabaskan	pacific coast athabaskan languages	http://dbpedia.org/resource/Pacific_Coast_Athabaskan_languages	http://dbpedia.org/ontology/languageFamily
