	crown	crown jellyfish	http://dbpedia.org/resource/Crown_jellyfish	http://dbpedia.org/ontology/order
	rodent	rodent	http://dbpedia.org/resource/Rodent	http://dbpedia.org/ontology/order
	caecilian	caecilian	http://dbpedia.org/resource/Caecilian	http://dbpedia.org/ontology/order
	cuckoo	cuckoo	http://dbpedia.org/resource/Cuckoo	http://dbpedia.org/ontology/order
	rodent	rodent	http://dbpedia.org/resource/Rodent	http://dbpedia.org/ontology/order
	classified	classified information	http://dbpedia.org/resource/Classified_information	http://dbpedia.org/ontology/order
	synapsid	synapsid	http://dbpedia.org/resource/Synapsid	http://dbpedia.org/ontology/order
	classified	classified information	http://dbpedia.org/resource/Classified_information	http://dbpedia.org/ontology/order
	synapsid	synapsid	http://dbpedia.org/resource/Synapsid	http://dbpedia.org/ontology/order
	ii	eupolypods ii	http://dbpedia.org/resource/Eupolypods_II	http://dbpedia.org/ontology/order
	coral	black coral	http://dbpedia.org/resource/Black_coral	http://dbpedia.org/ontology/order
	crown	crown jellyfish	http://dbpedia.org/resource/Crown_jellyfish	http://dbpedia.org/ontology/order
	bobtail	bobtail squid	http://dbpedia.org/resource/Bobtail_squid	http://dbpedia.org/ontology/order
	rust	rust	http://dbpedia.org/resource/Rust_(fungus)	http://dbpedia.org/ontology/order
	beetle	beetle	http://dbpedia.org/resource/Beetle	http://dbpedia.org/ontology/order
	bobtail	bobtail squid	http://dbpedia.org/resource/Bobtail_squid	http://dbpedia.org/ontology/order
	world	new world vulture	http://dbpedia.org/resource/New_World_vulture	http://dbpedia.org/ontology/order
	beetle	leaf beetle	http://dbpedia.org/resource/Leaf_beetle	http://dbpedia.org/ontology/order
	beetle	beetle	http://dbpedia.org/resource/Beetle	http://dbpedia.org/ontology/order
	synapsid	synapsid	http://dbpedia.org/resource/Synapsid	http://dbpedia.org/ontology/order
