	8	bombardier dash 8	http://dbpedia.org/resource/Bombardier_Dash_8	http://dbpedia.org/ontology/aircraftPatrol
	28	lat\u00e9co\u00e8re 28	http://dbpedia.org/resource/Lat\u00E9co\u00E8re_28	http://dbpedia.org/ontology/aircraftPatrol
	twin	de havilland canada dhc-6 twin otter	http://dbpedia.org/resource/De_Havilland_Canada_DHC-6_Twin_Otter	http://dbpedia.org/ontology/aircraftPatrol
	atlantic	breguet atlantic	http://dbpedia.org/resource/Breguet_Atlantic	http://dbpedia.org/ontology/aircraftPatrol
	25	potez 25	http://dbpedia.org/resource/Potez_25	http://dbpedia.org/ontology/aircraftPatrol
	ii	a\u00e9rospatiale alouette ii	http://dbpedia.org/resource/A\u00E9rospatiale_Alouette_II	http://dbpedia.org/ontology/aircraftPatrol
	short	short empire	http://dbpedia.org/resource/Short_Empire	http://dbpedia.org/ontology/aircraftPatrol
	20	dassault falcon 20	http://dbpedia.org/resource/Dassault_Falcon_20	http://dbpedia.org/ontology/aircraftPatrol
	consolidated	consolidated pby catalina	http://dbpedia.org/resource/Consolidated_PBY_Catalina	http://dbpedia.org/ontology/aircraftPatrol
	500	mcdonnell douglas md 500 defender	http://dbpedia.org/resource/McDonnell_Douglas_MD_500_Defender	http://dbpedia.org/ontology/aircraftPatrol
	9	lockheed model 9 orion	http://dbpedia.org/resource/Lockheed_Model_9_Orion	http://dbpedia.org/ontology/aircraftPatrol
	series	bombardier challenger 600 series	http://dbpedia.org/resource/Bombardier_Challenger_600_series	http://dbpedia.org/ontology/aircraftPatrol
	500	mcdonnell douglas md 500 defender	http://dbpedia.org/resource/McDonnell_Douglas_MD_500_Defender	http://dbpedia.org/ontology/aircraftPatrol
	short	short sunderland	http://dbpedia.org/resource/Short_Sunderland	http://dbpedia.org/ontology/aircraftPatrol
	consolidated	consolidated pb4y-2 privateer	http://dbpedia.org/resource/Consolidated_PB4Y-2_Privateer	http://dbpedia.org/ontology/aircraftPatrol
	25	potez 25	http://dbpedia.org/resource/Potez_25	http://dbpedia.org/ontology/aircraftPatrol
	consolidated	consolidated pb2y coronado	http://dbpedia.org/resource/Consolidated_PB2Y_Coronado	http://dbpedia.org/ontology/aircraftPatrol
	500	mcdonnell douglas md 500 defender	http://dbpedia.org/resource/McDonnell_Douglas_MD_500_Defender	http://dbpedia.org/ontology/aircraftPatrol
	20	dassault falcon 20	http://dbpedia.org/resource/Dassault_Falcon_20	http://dbpedia.org/ontology/aircraftPatrol
	consolidated	consolidated pb4y-2 privateer	http://dbpedia.org/resource/Consolidated_PB4Y-2_Privateer	http://dbpedia.org/ontology/aircraftPatrol
