	social	evangelical social congress	http://dbpedia.org/resource/Evangelical_Social_Congress	http://dbpedia.org/ontology/splitFromParty
	democratic	christian democratic movement	http://dbpedia.org/resource/Christian_Democratic_Movement	http://dbpedia.org/ontology/splitFromParty
	democratic	slovak democratic coalition	http://dbpedia.org/resource/Slovak_Democratic_Coalition	http://dbpedia.org/ontology/splitFromParty
	party	czech national social party	http://dbpedia.org/resource/Czech_National_Social_Party	http://dbpedia.org/ontology/splitFromParty
	tamil	all ceylon tamil congress	http://dbpedia.org/resource/All_Ceylon_Tamil_Congress	http://dbpedia.org/ontology/splitFromParty
	positive	positive slovenia	http://dbpedia.org/resource/Positive_Slovenia	http://dbpedia.org/ontology/splitFromParty
	party	scottish socialist party	http://dbpedia.org/resource/Scottish_Socialist_Party	http://dbpedia.org/ontology/splitFromParty
	party	socialist party	http://dbpedia.org/resource/Socialist_Party_(France)	http://dbpedia.org/ontology/splitFromParty
	party	convention people's party	http://dbpedia.org/resource/Convention_People's_Party	http://dbpedia.org/ontology/splitFromParty
	west	communist league of west germany	http://dbpedia.org/resource/Communist_League_of_West_Germany	http://dbpedia.org/ontology/splitFromParty
	party	italian liberal party	http://dbpedia.org/resource/Italian_Liberal_Party	http://dbpedia.org/ontology/splitFromParty
	party	progressive liberal party	http://dbpedia.org/resource/Progressive_Liberal_Party	http://dbpedia.org/ontology/splitFromParty
	left	nationalist left	http://dbpedia.org/resource/Nationalist_Left	http://dbpedia.org/ontology/splitFromParty
	party	german progress party	http://dbpedia.org/resource/German_Progress_Party	http://dbpedia.org/ontology/splitFromParty
	party	national religious party	http://dbpedia.org/resource/National_Religious_Party	http://dbpedia.org/ontology/splitFromParty
	party	italian people's party	http://dbpedia.org/resource/Italian_People's_Party_(1994)	http://dbpedia.org/ontology/splitFromParty
	party	unified progressive party	http://dbpedia.org/resource/Unified_Progressive_Party	http://dbpedia.org/ontology/splitFromParty
	party	bulgarian workers' social democratic party	http://dbpedia.org/resource/Bulgarian_Workers'_Social_Democratic_Party	http://dbpedia.org/ontology/splitFromParty
	internationalist	organisation of internationalist communists of greece	http://dbpedia.org/resource/Organisation_of_Internationalist_Communists_of_Greece	http://dbpedia.org/ontology/splitFromParty
	choice	civic choice	http://dbpedia.org/resource/Civic_Choice	http://dbpedia.org/ontology/splitFromParty
