	lieutenant	lieutenant colonel	http://dbpedia.org/resource/Lieutenant_colonel	http://dbpedia.org/ontology/secondCommander
	vi	mohammed vi of morocco	http://dbpedia.org/resource/Mohammed_VI_of_Morocco	http://dbpedia.org/ontology/secondCommander
	rhodesian	rhodesian security forces	http://dbpedia.org/resource/Rhodesian_Security_Forces	http://dbpedia.org/ontology/secondCommander
	canadian	canadian forces decoration	http://dbpedia.org/resource/Canadian_Forces_Decoration	http://dbpedia.org/ontology/secondCommander
	d.	clinton d. macdougall	http://dbpedia.org/resource/Clinton_D._MacDougall	http://dbpedia.org/ontology/secondCommander
	vi	mohammed vi of morocco	http://dbpedia.org/resource/Mohammed_VI_of_Morocco	http://dbpedia.org/ontology/secondCommander
	general	lieutenant general	http://dbpedia.org/resource/Lieutenant_general	http://dbpedia.org/ontology/secondCommander
	navy	united states navy	http://dbpedia.org/resource/United_States_Navy	http://dbpedia.org/ontology/secondCommander
	vi	mohammed vi of morocco	http://dbpedia.org/resource/Mohammed_VI_of_Morocco	http://dbpedia.org/ontology/secondCommander
	canadian	canadian army	http://dbpedia.org/resource/Canadian_Army	http://dbpedia.org/ontology/secondCommander
	140th	140th wing	http://dbpedia.org/resource/140th_Wing	http://dbpedia.org/ontology/secondCommander
	master	master gunnery sergeant	http://dbpedia.org/resource/Master_Gunnery_Sergeant	http://dbpedia.org/ontology/secondCommander
	united	united states army	http://dbpedia.org/resource/United_States_Army	http://dbpedia.org/ontology/secondCommander
	united	united states air force	http://dbpedia.org/resource/United_States_Air_Force	http://dbpedia.org/ontology/secondCommander
	iii	william b. garrett iii	http://dbpedia.org/resource/William_B._Garrett_III	http://dbpedia.org/ontology/secondCommander
	ii	mahmud ii	http://dbpedia.org/resource/Mahmud_II	http://dbpedia.org/ontology/secondCommander
	united	united states army	http://dbpedia.org/resource/United_States_Army	http://dbpedia.org/ontology/secondCommander
	canadian	canadian army	http://dbpedia.org/resource/Canadian_Army	http://dbpedia.org/ontology/secondCommander
	iii	e.b. vandiver iii	http://dbpedia.org/resource/E.B._Vandiver_III	http://dbpedia.org/ontology/secondCommander
	master	master gunnery sergeant	http://dbpedia.org/resource/Master_Gunnery_Sergeant	http://dbpedia.org/ontology/secondCommander
