	northeast	northeast conference	http://dbpedia.org/resource/Northeast_Conference	http://dbpedia.org/ontology/athletics
	athletic	university athletic association of the philippines	http://dbpedia.org/resource/University_Athletic_Association_of_the_Philippines	http://dbpedia.org/ontology/athletics
	state	indiana state sycamores	http://dbpedia.org/resource/Indiana_State_Sycamores	http://dbpedia.org/ontology/athletics
	athletic	massachusetts state collegiate athletic conference	http://dbpedia.org/resource/Massachusetts_State_Collegiate_Athletic_Conference	http://dbpedia.org/ontology/athletics
	athletic	mid-west athletic conference	http://dbpedia.org/resource/Mid-West_Athletic_Conference	http://dbpedia.org/ontology/athletics
	athletic	third year provisional status with ncaa division iii; united states collegiate athletic association	http://dbpedia.org/resource/Third_year_provisional_status_with_NCAA_Division_III;_United_States_Collegiate_Athletic_Association	http://dbpedia.org/ontology/athletics
	athletic	pacific western athletic association	http://dbpedia.org/resource/Pacific_Western_Athletic_Association	http://dbpedia.org/ontology/athletics
	canadian	canadian university field lacrosse association	http://dbpedia.org/resource/Canadian_University_Field_Lacrosse_Association	http://dbpedia.org/ontology/athletics
	athletic	great northwest athletic conference	http://dbpedia.org/resource/Great_Northwest_Athletic_Conference	http://dbpedia.org/ontology/athletics
	athletic	national collegiate athletic association	http://dbpedia.org/resource/National_Collegiate_Athletic_Association	http://dbpedia.org/ontology/athletics
	canadian	canadian university field lacrosse association	http://dbpedia.org/resource/Canadian_University_Field_Lacrosse_Association	http://dbpedia.org/ontology/athletics
	eastern	eastern association of rowing colleges	http://dbpedia.org/resource/Eastern_Association_of_Rowing_Colleges	http://dbpedia.org/ontology/athletics
	purple	evansville purple aces	http://dbpedia.org/resource/Evansville_Purple_Aces	http://dbpedia.org/ontology/athletics
	athletic	southern california intercollegiate athletic conference	http://dbpedia.org/resource/Southern_California_Intercollegiate_Athletic_Conference	http://dbpedia.org/ontology/athletics
	state	indiana state sycamores	http://dbpedia.org/resource/Indiana_State_Sycamores	http://dbpedia.org/ontology/athletics
	east	hockey east	http://dbpedia.org/resource/Hockey_East	http://dbpedia.org/ontology/athletics
	christian	midwest christian college conference	http://dbpedia.org/resource/Midwest_Christian_College_Conference	http://dbpedia.org/ontology/athletics
	small	yankee small college conference	http://dbpedia.org/resource/Yankee_Small_College_Conference	http://dbpedia.org/ontology/athletics
	iii	division iii	http://dbpedia.org/resource/Division_III_(NCAA)	http://dbpedia.org/ontology/athletics
	athletic	great plains athletic conference	http://dbpedia.org/resource/Great_Plains_Athletic_Conference	http://dbpedia.org/ontology/athletics
