	business	california business	http://dbpedia.org/resource/California_Business,_Consumer_Services_and_Housing_Agency	http://dbpedia.org/ontology/successor
	young	rodney young	http://dbpedia.org/resource/Rodney_Young_(politician)	http://dbpedia.org/ontology/successor
	i	phraates i	http://dbpedia.org/resource/Phraates_I	http://dbpedia.org/ontology/successor
	leger	frederick york st leger	http://dbpedia.org/resource/Frederick_York_St_Leger	http://dbpedia.org/ontology/successor
	iv	william howard taft iv	http://dbpedia.org/resource/William_Howard_Taft_IV	http://dbpedia.org/ontology/successor
	xi	alfonso xi of castile	http://dbpedia.org/resource/Alfonso_XI_of_Castile	http://dbpedia.org/ontology/successor
	whyte	jamie whyte	http://dbpedia.org/resource/Jamie_Whyte	http://dbpedia.org/ontology/successor
	young	thomas f. young	http://dbpedia.org/resource/Thomas_F._Young	http://dbpedia.org/ontology/successor
	christian	christian g\u00fcnther	http://dbpedia.org/resource/Christian_G\u00FCnther	http://dbpedia.org/ontology/successor
	austin	elmer austin benson	http://dbpedia.org/resource/Elmer_Austin_Benson	http://dbpedia.org/ontology/successor
	regent	opel regent	http://dbpedia.org/resource/Opel_Regent	http://dbpedia.org/ontology/successor
	3	microsoft surface pro 3	http://dbpedia.org/resource/Microsoft_Surface_Pro_3	http://dbpedia.org/ontology/successor
	united	1913\u201314 manchester united f.c. season	http://dbpedia.org/resource/1913\u201314_Manchester_United_F.C._season	http://dbpedia.org/ontology/successor
	i	amadeo i of spain	http://dbpedia.org/resource/Amadeo_I_of_Spain	http://dbpedia.org/ontology/successor
	christian	christian g\u00fcnther	http://dbpedia.org/resource/Christian_G\u00FCnther	http://dbpedia.org/ontology/successor
	ii	franz joseph ii	http://dbpedia.org/resource/Franz_Joseph_II,_Prince_of_Liechtenstein	http://dbpedia.org/ontology/successor
	united	2003\u201304 dundee united f.c. season	http://dbpedia.org/resource/2003\u201304_Dundee_United_F.C._season	http://dbpedia.org/ontology/successor
	national	2009 indonesia national football team results	http://dbpedia.org/resource/2009_Indonesia_national_football_team_results	http://dbpedia.org/ontology/successor
	v	bridei v	http://dbpedia.org/resource/Bridei_V	http://dbpedia.org/ontology/successor
	frank	frank walter goldstone	http://dbpedia.org/resource/Frank_Walter_Goldstone	http://dbpedia.org/ontology/successor
