	percent	ten percent of brain myth	http://dbpedia.org/resource/Ten_percent_of_brain_myth	http://dbpedia.org/ontology/notableIdea
	greater	greater syria	http://dbpedia.org/resource/Greater_Syria	http://dbpedia.org/ontology/notableIdea
	imaginary	imaginary	http://dbpedia.org/resource/Imaginary_(sociology)	http://dbpedia.org/ontology/notableIdea
	kinetic	kinetic energy	http://dbpedia.org/resource/Kinetic_energy	http://dbpedia.org/ontology/notableIdea
	performative	performative utterance	http://dbpedia.org/resource/Performative_utterance	http://dbpedia.org/ontology/notableIdea
	cartesian	cartesian doubt	http://dbpedia.org/resource/Cartesian_doubt	http://dbpedia.org/ontology/notableIdea
	biblical	chicago statement on biblical inerrancy	http://dbpedia.org/resource/Chicago_Statement_on_Biblical_Inerrancy	http://dbpedia.org/ontology/notableIdea
	immaculate	immaculate conception	http://dbpedia.org/resource/Immaculate_Conception	http://dbpedia.org/ontology/notableIdea
	semantic	semantic externalism	http://dbpedia.org/resource/Semantic_externalism	http://dbpedia.org/ontology/notableIdea
	social	social fact	http://dbpedia.org/resource/Social_fact	http://dbpedia.org/ontology/notableIdea
	reasoning	diagrammatic reasoning	http://dbpedia.org/resource/Diagrammatic_reasoning	http://dbpedia.org/ontology/notableIdea
	i	yazid i	http://dbpedia.org/resource/Yazid_I	http://dbpedia.org/ontology/notableIdea
	direct	direct action	http://dbpedia.org/resource/Direct_action	http://dbpedia.org/ontology/notableIdea
	international	public international law	http://dbpedia.org/resource/Public_international_law	http://dbpedia.org/ontology/notableIdea
	biological	biological naturalism	http://dbpedia.org/resource/Biological_naturalism	http://dbpedia.org/ontology/notableIdea
	on	war on terror	http://dbpedia.org/resource/War_on_Terror	http://dbpedia.org/ontology/notableIdea
	lexical	lexical item	http://dbpedia.org/resource/Lexical_item	http://dbpedia.org/ontology/notableIdea
	evolutionary	evolutionary epistemology	http://dbpedia.org/resource/Evolutionary_epistemology	http://dbpedia.org/ontology/notableIdea
	all	the all	http://dbpedia.org/resource/The_All	http://dbpedia.org/ontology/notableIdea
	level	integrative level	http://dbpedia.org/resource/Integrative_level	http://dbpedia.org/ontology/notableIdea
