	wooley	bruce wooley	http://dbpedia.org/resource/Bruce_Wooley	http://dbpedia.org/ontology/academicAdvisor
	abram	abram samoilovitch besicovitch	http://dbpedia.org/resource/Abram_Samoilovitch_Besicovitch	http://dbpedia.org/ontology/academicAdvisor
	max	max planck	http://dbpedia.org/resource/Max_Planck	http://dbpedia.org/ontology/academicAdvisor
	august	johan august lundell	http://dbpedia.org/resource/Johan_August_Lundell	http://dbpedia.org/ontology/academicAdvisor
	christian	christian gottlob heyne	http://dbpedia.org/resource/Christian_Gottlob_Heyne	http://dbpedia.org/ontology/academicAdvisor
	diamond	sigmund diamond	http://dbpedia.org/resource/Sigmund_Diamond	http://dbpedia.org/ontology/academicAdvisor
	woodland	john woodland hastings	http://dbpedia.org/resource/John_Woodland_Hastings	http://dbpedia.org/ontology/academicAdvisor
	lardy	henry a. lardy	http://dbpedia.org/resource/Henry_A._Lardy	http://dbpedia.org/ontology/academicAdvisor
	august	august krogh	http://dbpedia.org/resource/August_Krogh	http://dbpedia.org/ontology/academicAdvisor
	august	august kundt	http://dbpedia.org/resource/August_Kundt	http://dbpedia.org/ontology/academicAdvisor
	woodland	john woodland hastings	http://dbpedia.org/resource/John_Woodland_Hastings	http://dbpedia.org/ontology/academicAdvisor
	li	li fang-kuei	http://dbpedia.org/resource/Li_Fang-Kuei	http://dbpedia.org/ontology/academicAdvisor
	bull	edvard bull	http://dbpedia.org/resource/Edvard_Bull,_Sr.	http://dbpedia.org/ontology/academicAdvisor
	max	max von laue	http://dbpedia.org/resource/Max_von_Laue	http://dbpedia.org/ontology/academicAdvisor
	foster	michael foster	http://dbpedia.org/resource/Michael_Foster_(physiologist)	http://dbpedia.org/ontology/academicAdvisor
	cover	thomas m. cover	http://dbpedia.org/resource/Thomas_M._Cover	http://dbpedia.org/ontology/academicAdvisor
	roy	roy a. wisbey	http://dbpedia.org/resource/Roy_A._Wisbey	http://dbpedia.org/ontology/academicAdvisor
	august	august kundt	http://dbpedia.org/resource/August_Kundt	http://dbpedia.org/ontology/academicAdvisor
	birch	francis birch	http://dbpedia.org/resource/Francis_Birch_(geophysicist)	http://dbpedia.org/ontology/academicAdvisor
	oliver	oliver penrose	http://dbpedia.org/resource/Oliver_Penrose	http://dbpedia.org/ontology/academicAdvisor
