	black	black helen handicap	http://dbpedia.org/resource/Black_Helen_Handicap	http://dbpedia.org/ontology/race
	trial	fillies' trial stakes	http://dbpedia.org/resource/Fillies'_Trial_Stakes	http://dbpedia.org/ontology/race
	invitational	santa margarita invitational handicap	http://dbpedia.org/resource/Santa_Margarita_Invitational_Handicap	http://dbpedia.org/ontology/race
	champion	welsh champion hurdle	http://dbpedia.org/resource/Welsh_Champion_Hurdle	http://dbpedia.org/ontology/race
	sly	sly fox stakes	http://dbpedia.org/resource/Sly_Fox_Stakes	http://dbpedia.org/ontology/race
	weekend	weekend delight stakes	http://dbpedia.org/resource/Weekend_Delight_Stakes	http://dbpedia.org/ontology/race
	gold	omaha gold cup	http://dbpedia.org/resource/Omaha_Gold_Cup	http://dbpedia.org/ontology/race
	youthful	youthful stakes	http://dbpedia.org/resource/Youthful_Stakes	http://dbpedia.org/ontology/race
	national	1843 grand national	http://dbpedia.org/resource/1843_Grand_National	http://dbpedia.org/ontology/race
	northern	great northern oaks	http://dbpedia.org/resource/Great_Northern_Oaks	http://dbpedia.org/ontology/race
	memorial	hugo \u00c5bergs memorial	http://dbpedia.org/resource/Hugo_\u00C5bergs_Memorial	http://dbpedia.org/ontology/race
	austrian	austrian derby	http://dbpedia.org/resource/Austrian_Derby	http://dbpedia.org/ontology/race
	broad	broad brush stakes	http://dbpedia.org/resource/Broad_Brush_Stakes	http://dbpedia.org/ontology/race
	junior	junior championship stakes	http://dbpedia.org/resource/Junior_Championship_Stakes	http://dbpedia.org/ontology/race
	international	colonial cup international steeplechase	http://dbpedia.org/resource/Colonial_Cup_International_Steeplechase	http://dbpedia.org/ontology/race
	select	select stakes	http://dbpedia.org/resource/Select_Stakes	http://dbpedia.org/ontology/race
	gold	hennessy gold cup	http://dbpedia.org/resource/Hennessy_Gold_Cup	http://dbpedia.org/ontology/race
	vintage	vintage crop stakes	http://dbpedia.org/resource/Vintage_Crop_Stakes	http://dbpedia.org/ontology/race
	metropolitan	cjc metropolitan trophy	http://dbpedia.org/resource/CJC_Metropolitan_Trophy	http://dbpedia.org/ontology/race
	memorial	harrison e. johnson memorial handicap	http://dbpedia.org/resource/Harrison_E._Johnson_Memorial_Handicap	http://dbpedia.org/ontology/race
