	lemon	lemon drop kid	http://dbpedia.org/resource/Lemon_Drop_Kid	http://dbpedia.org/ontology/damsire
	crimson	crimson satan	http://dbpedia.org/resource/Crimson_Satan	http://dbpedia.org/ontology/damsire
	bull	bull page	http://dbpedia.org/resource/Bull_Page	http://dbpedia.org/ontology/damsire
	hard	hard tack	http://dbpedia.org/resource/Hard_Tack_(horse)	http://dbpedia.org/ontology/damsire
	gay	gay crusader	http://dbpedia.org/resource/Gay_Crusader	http://dbpedia.org/ontology/damsire
	royal	royal academy	http://dbpedia.org/resource/Royal_Academy_(horse)	http://dbpedia.org/ontology/damsire
	galliard	galliard	http://dbpedia.org/resource/Galliard_(horse)	http://dbpedia.org/ontology/damsire
	bull	bull page	http://dbpedia.org/resource/Bull_Page	http://dbpedia.org/ontology/damsire
	lemon	lemon drop kid	http://dbpedia.org/resource/Lemon_Drop_Kid	http://dbpedia.org/ontology/damsire
	french	jim french	http://dbpedia.org/resource/Jim_French_(horse)	http://dbpedia.org/ontology/damsire
	mt	mt livermore	http://dbpedia.org/resource/Mt_Livermore	http://dbpedia.org/ontology/damsire
	green	green dancer	http://dbpedia.org/resource/Green_Dancer	http://dbpedia.org/ontology/damsire
	sickle	sickle	http://dbpedia.org/resource/Sickle_(horse)	http://dbpedia.org/ontology/damsire
	west	gone west	http://dbpedia.org/resource/Gone_West_(horse)	http://dbpedia.org/ontology/damsire
	royal	royal charger	http://dbpedia.org/resource/Royal_Charger	http://dbpedia.org/ontology/damsire
	sand	rock sand	http://dbpedia.org/resource/Rock_Sand	http://dbpedia.org/ontology/damsire
	sham	sham	http://dbpedia.org/resource/Sham_(horse)	http://dbpedia.org/ontology/damsire
	salmon	king salmon	http://dbpedia.org/resource/King_Salmon_(horse)	http://dbpedia.org/ontology/damsire
	star	risen star	http://dbpedia.org/resource/Risen_Star	http://dbpedia.org/ontology/damsire
	smart	smart strike	http://dbpedia.org/resource/Smart_Strike	http://dbpedia.org/ontology/damsire
