	final	2001 football league first division play-off final	http://dbpedia.org/resource/2001_Football_League_First_Division_play-off_Final	http://dbpedia.org/ontology/followingEvent
	stout	ufc fight night: stout vs. fisher	http://dbpedia.org/resource/UFC_Fight_Night:_Stout_vs._Fisher	http://dbpedia.org/ontology/followingEvent
	bulgarian	2007 bulgarian supercup	http://dbpedia.org/resource/2007_Bulgarian_Supercup	http://dbpedia.org/ontology/followingEvent
	x	wrestlemania x	http://dbpedia.org/resource/WrestleMania_X	http://dbpedia.org/ontology/followingEvent
	yugoslav	1984\u201385 yugoslav cup	http://dbpedia.org/resource/1984\u201385_Yugoslav_Cup	http://dbpedia.org/ontology/followingEvent
	european	w.a.k.o. european championships 1992	http://dbpedia.org/resource/W.A.K.O._European_Championships_1992	http://dbpedia.org/ontology/followingEvent
	final	1972 algerian cup final	http://dbpedia.org/resource/1972_Algerian_Cup_Final	http://dbpedia.org/ontology/followingEvent
	final	1945 egypt cup final	http://dbpedia.org/resource/1945_Egypt_Cup_Final	http://dbpedia.org/ontology/followingEvent
	180	ufc 180	http://dbpedia.org/resource/UFC_180	http://dbpedia.org/ontology/followingEvent
	final	2011 primera divisi\u00f3n de m\u00e9xico apertura liguilla final	http://dbpedia.org/resource/2011_Primera_Divisi\u00F3n_de_M\u00E9xico_Apertura_Liguilla_Final	http://dbpedia.org/ontology/followingEvent
	senior	1903 ulster senior hurling championship	http://dbpedia.org/resource/1903_Ulster_Senior_Hurling_Championship	http://dbpedia.org/ontology/followingEvent
	final	2013 copa del rey final	http://dbpedia.org/resource/2013_Copa_del_Rey_Final	http://dbpedia.org/ontology/followingEvent
	final	1958 scottish league cup final	http://dbpedia.org/resource/1958_Scottish_League_Cup_Final	http://dbpedia.org/ontology/followingEvent
	final	1987 football league trophy final	http://dbpedia.org/resource/1987_Football_League_Trophy_Final	http://dbpedia.org/ontology/followingEvent
	out	no way out	http://dbpedia.org/resource/No_Way_Out_(2004)	http://dbpedia.org/ontology/followingEvent
	final	2007 fifa club world cup final	http://dbpedia.org/resource/2007_FIFA_Club_World_Cup_Final	http://dbpedia.org/ontology/followingEvent
	final	2012 w-league grand final	http://dbpedia.org/resource/2012_W-League_Grand_Final	http://dbpedia.org/ontology/followingEvent
	2	dream 2	http://dbpedia.org/resource/Dream_2	http://dbpedia.org/ontology/followingEvent
	scottish	1938\u201339 scottish cup	http://dbpedia.org/resource/1938\u201339_Scottish_Cup	http://dbpedia.org/ontology/followingEvent
	final	1999 all-ireland senior camogie championship final	http://dbpedia.org/resource/1999_All-Ireland_Senior_Camogie_Championship_Final	http://dbpedia.org/ontology/followingEvent
