	national	palestinian national authority	http://dbpedia.org/resource/Palestinian_National_Authority	http://dbpedia.org/ontology/place
	north	north africa	http://dbpedia.org/resource/North_Africa	http://dbpedia.org/ontology/place
	east	diocese of the east	http://dbpedia.org/resource/Diocese_of_the_East	http://dbpedia.org/ontology/place
	star	list of star wars planets	http://dbpedia.org/resource/List_of_Star_Wars_planets_(A-B)	http://dbpedia.org/ontology/place
	north	north africa	http://dbpedia.org/resource/North_Africa	http://dbpedia.org/ontology/place
	bay	kealakekua bay	http://dbpedia.org/resource/Kealakekua_Bay	http://dbpedia.org/ontology/place
	east	east bengal	http://dbpedia.org/resource/East_Bengal	http://dbpedia.org/ontology/place
	zulu	zulu kingdom	http://dbpedia.org/resource/Zulu_Kingdom	http://dbpedia.org/ontology/place
	base	khe sanh combat base	http://dbpedia.org/resource/Khe_Sanh_Combat_Base	http://dbpedia.org/ontology/place
	north	north korea	http://dbpedia.org/resource/North_Korea	http://dbpedia.org/ontology/place
	italian	italian eritrea	http://dbpedia.org/resource/Italian_Eritrea	http://dbpedia.org/ontology/place
	north	north kivu	http://dbpedia.org/resource/North_Kivu	http://dbpedia.org/ontology/place
	great	great falls	http://dbpedia.org/resource/Great_Falls,_South_Carolina	http://dbpedia.org/ontology/place
	bad	bad nauheim	http://dbpedia.org/resource/Bad_Nauheim	http://dbpedia.org/ontology/place
	base	paf base samungli	http://dbpedia.org/resource/PAF_Base_Samungli	http://dbpedia.org/ontology/place
	rouge	baton rouge	http://dbpedia.org/resource/Baton_Rouge,_Louisiana	http://dbpedia.org/ontology/place
	grande	arroyo grande	http://dbpedia.org/resource/Arroyo_Grande,_California	http://dbpedia.org/ontology/place
	western	western approaches	http://dbpedia.org/resource/Western_Approaches	http://dbpedia.org/ontology/place
	sandy	sandy hook	http://dbpedia.org/resource/Sandy_Hook	http://dbpedia.org/ontology/place
	iraqi	iraqi kurdistan	http://dbpedia.org/resource/Iraqi_Kurdistan	http://dbpedia.org/ontology/place
