	18	18	18	http://dbpedia.org/ontology/poles
	1	1	1	http://dbpedia.org/ontology/poles
	68	68	68	http://dbpedia.org/ontology/poles
	18	18	18	http://dbpedia.org/ontology/poles
	12	12	12	http://dbpedia.org/ontology/poles
	24	24	24	http://dbpedia.org/ontology/poles
	13	13	13	http://dbpedia.org/ontology/poles
	10	10	10	http://dbpedia.org/ontology/poles
	14	14	14	http://dbpedia.org/ontology/poles
	68	68	68	http://dbpedia.org/ontology/poles
	6	6	6	http://dbpedia.org/ontology/poles
	7	7	7	http://dbpedia.org/ontology/poles
	33	33	33	http://dbpedia.org/ontology/poles
	33	33	33	http://dbpedia.org/ontology/poles
	26	26	26	http://dbpedia.org/ontology/poles
	29	29	29	http://dbpedia.org/ontology/poles
	68	68	68	http://dbpedia.org/ontology/poles
	6	6	6	http://dbpedia.org/ontology/poles
	68	68	68	http://dbpedia.org/ontology/poles
	1	1	1	http://dbpedia.org/ontology/poles
